"sheet_index","raw","code","code_hex","color","flag","first_capture","first_map_x","first_map_y","pixel_hash"
"1820","0x4A38","2616","0x0A38","9","0","capture_0115","1","24","FFDCA166FFFEBA76"
"1821","0x39A1","6561","0x19A1","7","0","capture_0115","2","24","FFDCA166FFDCA166"
"1822","0x39AA","6570","0x19AA","7","0","capture_0115","3","24","FFFEBA76FFDCA166"
"1823","0x39B3","6579","0x19B3","7","0","capture_0115","4","24","FFDCA166FFFEBA76"
"1824","0x4B0B","2827","0x0B0B","9","0","capture_0115","1","25","FFFEBA76FFFEBA76"
"1825","0x39A2","6562","0x19A2","7","0","capture_0115","2","25","FFFEBA76FFFEBA76"
"1826","0x39AB","6571","0x19AB","7","0","capture_0115","3","25","FFFEBA76FFFEBA76"
"1827","0x39B4","6580","0x19B4","7","0","capture_0115","4","26","FFFEBA76FFFEBA76"
"1828","0xB872","6258","0x1872","7","1","capture_0116","18","19","FF3F4887FF3F4887"
"1829","0xB874","6260","0x1874","7","1","capture_0116","18","21","FF798498FF798498"
"1830","0x4997","2455","0x0997","9","0","capture_0127","5","17","FF654A28FF654A28"
"1831","0x4999","2457","0x0999","9","0","capture_0127","6","17","FF654A28FF654A28"
"1832","0x499A","2458","0x099A","9","0","capture_0127","6","18","FF5E6676FF5E6676"
"1833","0x499C","2460","0x099C","9","0","capture_0127","6","20","FF5E6676FF5E6676"
"1834","0x499D","2461","0x099D","9","0","capture_0127","6","21","FF2F3665FF5E6676"
"1835","0x3C23","7203","0x1C23","7","0","capture_0134","5","17","FF876336FF876336"
"1836","0xC26E","622","0x026E","8","1","capture_0134","12","17","FF876336FF876336"
"1837","0xC265","613","0x0265","8","1","capture_0134","13","17","FF876336FF876336"
"1838","0x3C24","7204","0x1C24","7","0","capture_0134","5","18","FF798498FF798498"
"1839","0xC26F","623","0x026F","8","1","capture_0134","12","18","FF6C7587FF6C7587"
"1840","0xC266","614","0x0266","8","1","capture_0134","13","18","FF6C7587FF6C7587"
"1841","0x3C25","7205","0x1C25","7","0","capture_0134","5","19","FF3F4887FF798498"
"1842","0xC270","624","0x0270","8","1","capture_0134","12","19","FF373F76FF373F76"
"1843","0xC267","615","0x0267","8","1","capture_0134","13","19","FF6C7587FF6C7587"
"1844","0x3987","6535","0x1987","7","0","capture_0134","5","20","FF798498FF798498"
"1845","0xC271","625","0x0271","8","1","capture_0134","12","20","FF373F76FF373F76"
"1846","0xC268","616","0x0268","8","1","capture_0134","13","20","FF6C7587FF6C7587"
"1847","0x3C26","7206","0x1C26","7","0","capture_0134","5","21","FF3F4887FF3F4887"
"1848","0xC272","626","0x0272","8","1","capture_0134","12","21","FF6C7587FF6C7587"
"1849","0xC269","617","0x0269","8","1","capture_0134","13","21","FF373F76FF6C7587"
"1850","0x3C27","7207","0x1C27","7","0","capture_0134","5","22","FF798498FF798498"
"1851","0xC26A","618","0x026A","8","1","capture_0134","13","22","FF252F32FF6C7587"
"1852","0x3C28","7208","0x1C28","7","0","capture_0134","5","23","FF313F43FF313F43"
"1853","0x3953","6483","0x1953","7","0","capture_0146","2","16","FFA97C4FFFA97C4F"
"1854","0xA9ED","2541","0x09ED","5","1","capture_0146","10","16","FFDCA166FFDCA166"
"1855","0xA9E2","2530","0x09E2","5","1","capture_0146","11","16","FFDCA166FFDCA166"
"1856","0xA9D6","2518","0x09D6","5","1","capture_0146","12","16","FF876336FF876336"
"1857","0xA9BE","2494","0x09BE","5","1","capture_0146","14","16","FFA97C4FFFA97C4F"
"1858","0xA9B3","2483","0x09B3","5","1","capture_0146","15","16","FFA97C4FFFA97C4F"
"1859","0xA9A8","2472","0x09A8","5","1","capture_0146","16","16","FFA97C4FFFA97C4F"
"1860","0x394C","6476","0x194C","7","0","capture_0146","1","17","FF798498FF798498"
"1861","0x3954","6484","0x1954","7","0","capture_0146","2","17","FF798498FF798498"
"1862","0xA9EE","2542","0x09EE","5","1","capture_0146","10","17","FF3E4F54FF876C6C"
"1863","0xA9E3","2531","0x09E3","5","1","capture_0146","11","17","FF876C6CFF876C6C"
"1864","0xA9D7","2519","0x09D7","5","1","capture_0146","12","17","FF876C6CFF876C6C"
"1865","0xA9CB","2507","0x09CB","5","1","capture_0146","13","17","FF876C6CFF876C6C"
"1866","0xA9BF","2495","0x09BF","5","1","capture_0146","14","17","FF8792A9FF8792A9"
"1867","0xA9B4","2484","0x09B4","5","1","capture_0146","15","17","FF8792A9FF8792A9"
"1868","0xA9A9","2473","0x09A9","5","1","capture_0146","16","17","FF8792A9FF8792A9"
"1869","0x3944","6468","0x1944","7","0","capture_0146","0","18","FF3F4887FF3F4887"
"1870","0x394D","6477","0x194D","7","0","capture_0146","1","18","FF3F4887FF3F4887"
"1871","0xA9E4","2532","0x09E4","5","1","capture_0146","11","18","FF8792A9FF8792A9"
"1872","0xA9D8","2520","0x09D8","5","1","capture_0146","12","18","FF475198FF475198"
"1873","0xA9CC","2508","0x09CC","5","1","capture_0146","13","18","FF475198FF475198"
"1874","0xA9C0","2496","0x09C0","5","1","capture_0146","14","18","FF475198FF475198"
"1875","0xA9AA","2474","0x09AA","5","1","capture_0146","16","18","FF8792A9FF8792A9"
"1876","0x3945","6469","0x1945","7","0","capture_0146","0","19","FF798498FF798498"
"1877","0x3956","6486","0x1956","7","0","capture_0146","2","19","FF798498FF798498"
"1878","0xA9F0","2544","0x09F0","5","1","capture_0146","10","19","FF3E4F54FF8792A9"
"1879","0xA9D9","2521","0x09D9","5","1","capture_0146","12","19","FF475198FF475198"
"1880","0xA9C1","2497","0x09C1","5","1","capture_0146","14","19","FF8792A9FF8792A9"
"1881","0xA9AB","2475","0x09AB","5","1","capture_0146","16","19","FF475198FF475198"
"1882","0x2979","2425","0x0979","5","0","capture_0146","10","20","FF3E4F54FF475198"
"1883","0xA9DA","2522","0x09DA","5","1","capture_0146","12","20","FF475198FF475198"
"1884","0xA9C2","2498","0x09C2","5","1","capture_0146","14","20","FF8792A9FF8792A9"
"1885","0xA9B7","2487","0x09B7","5","1","capture_0146","15","20","FF475198FF475198"
"1886","0x3947","6471","0x1947","7","0","capture_0146","0","21","FF798498FF798498"
"1887","0x394F","6479","0x194F","7","0","capture_0146","1","21","FF798498FF798498"
"1888","0x3957","6487","0x1957","7","0","capture_0146","2","21","FF798498FF798498"
"1889","0xA9E7","2535","0x09E7","5","1","capture_0146","11","21","FF8792A9FF8792A9"
"1890","0xA9C3","2499","0x09C3","5","1","capture_0146","14","21","FF8792A9FF8792A9"
"1891","0xA9B8","2488","0x09B8","5","1","capture_0146","15","21","FF8792A9FF8792A9"
"1892","0xA9AC","2476","0x09AC","5","1","capture_0146","16","21","FF8792A9FF8792A9"
"1893","0x3948","6472","0x1948","7","0","capture_0146","0","22","FF798498FF798498"
"1894","0x3950","6480","0x1950","7","0","capture_0146","1","22","FF3F4887FF3F4887"
"1895","0xA9F1","2545","0x09F1","5","1","capture_0146","10","22","FF3E4F54FF475198"
"1896","0xA9DC","2524","0x09DC","5","1","capture_0146","12","22","FF475198FF475198"
"1897","0xA9AD","2477","0x09AD","5","1","capture_0146","16","22","FF475198FF475198"
"1898","0x3949","6473","0x1949","7","0","capture_0146","0","23","FF3F4887FF3F4887"
"1899","0x3951","6481","0x1951","7","0","capture_0146","1","23","FF3F4887FF3F4887"
"1900","0x3959","6489","0x1959","7","0","capture_0146","2","23","FF798498FF798498"
"1901","0xA9E9","2537","0x09E9","5","1","capture_0146","11","23","FF475198FF475198"
"1902","0xA9DD","2525","0x09DD","5","1","capture_0146","12","23","FF475198FF475198"
"1903","0xA9D1","2513","0x09D1","5","1","capture_0146","13","23","FF8792A9FF8792A9"
"1904","0xA9C5","2501","0x09C5","5","1","capture_0146","14","23","FF8792A9FF475198"
"1905","0xA9BA","2490","0x09BA","5","1","capture_0146","15","23","FF475198FF475198"
"1906","0xA9AE","2478","0x09AE","5","1","capture_0146","16","23","FF8792A9FF8792A9"
"1907","0x394A","6474","0x194A","7","0","capture_0146","0","24","FF765E5EFF765E5E"
"1908","0x3952","6482","0x1952","7","0","capture_0146","1","24","FF798498FF798498"
"1909","0x395A","6490","0x195A","7","0","capture_0146","2","24","FF798498FF313F43"
"1910","0xA9EA","2538","0x09EA","5","1","capture_0146","11","24","FF8792A9FF475198"
"1911","0xA9DE","2526","0x09DE","5","1","capture_0146","12","24","FF475198FF475198"
"1912","0xA9D2","2514","0x09D2","5","1","capture_0146","13","24","FF475198FF475198"
"1913","0xA9C6","2502","0x09C6","5","1","capture_0146","14","24","FF8792A9FF8792A9"
"1914","0xA9BB","2491","0x09BB","5","1","capture_0146","15","24","FF876C6CFF876C6C"
"1915","0xA9AF","2479","0x09AF","5","1","capture_0146","16","24","FF876C6CFF876C6C"
"1916","0xA9F4","2548","0x09F4","5","1","capture_0146","10","25","FF3E4F54FF8792A9"
"1917","0xA9EB","2539","0x09EB","5","1","capture_0146","11","25","FF876C6CFF876C6C"
"1918","0xA9DF","2527","0x09DF","5","1","capture_0146","12","25","FF876C6CFF876C6C"
"1919","0xA9D3","2515","0x09D3","5","1","capture_0146","13","25","FF8792A9FF8792A9"
"1920","0xA9C7","2503","0x09C7","5","1","capture_0146","14","25","FF3E4F54FFFEBA76"
"1921","0xA9F5","2549","0x09F5","5","1","capture_0146","10","26","FF3E4F54FF3E4F54"
"1922","0x2A95","2709","0x0A95","5","0","capture_0147","5","16","FFA97C4FFFA97C4F"
"1923","0x2AA0","2720","0x0AA0","5","0","capture_0147","6","16","FFA97C4FFFA97C4F"
"1924","0x2AAB","2731","0x0AAB","5","0","capture_0147","7","16","FF876336FF876336"
"1925","0x2AB7","2743","0x0AB7","5","0","capture_0147","8","16","FF876336FF876336"
"1926","0x2A96","2710","0x0A96","5","0","capture_0147","5","17","FF3E4F54FF3E4F54"
"1927","0x2AA1","2721","0x0AA1","5","0","capture_0147","6","17","FF876C6CFF876C6C"
"1928","0x2AAC","2732","0x0AAC","5","0","capture_0147","7","17","FF8792A9FF8792A9"
"1929","0x2AB8","2744","0x0AB8","5","0","capture_0147","8","17","FF8792A9FF8792A9"
"1930","0x2AC2","2754","0x0AC2","5","0","capture_0147","9","17","FF3E4F54FF3E4F54"
"1931","0x2A97","2711","0x0A97","5","0","capture_0147","5","18","FF3E4F54FF3E4F54"
"1932","0x2AAD","2733","0x0AAD","5","0","capture_0147","7","18","FF475198FF475198"
"1933","0x2AB9","2745","0x0AB9","5","0","capture_0147","8","18","FF475198FF475198"
"1934","0x2AC3","2755","0x0AC3","5","0","capture_0147","9","18","FF475198FF475198"
"1935","0x2A98","2712","0x0A98","5","0","capture_0147","5","19","FF3E4F54FF3E4F54"
"1936","0x2AA3","2723","0x0AA3","5","0","capture_0147","6","19","FF475198FF475198"
"1937","0x2AAE","2734","0x0AAE","5","0","capture_0147","7","19","FF475198FF8792A9"
"1938","0x2ABA","2746","0x0ABA","5","0","capture_0147","8","19","FF8792A9FF8792A9"
"1939","0x2AC4","2756","0x0AC4","5","0","capture_0147","9","19","FF475198FF475198"
"1940","0x2A99","2713","0x0A99","5","0","capture_0147","5","20","FF3E4F54FF3E4F54"
"1941","0x2AC5","2757","0x0AC5","5","0","capture_0147","9","20","FF8792A9FF8792A9"
"1942","0x2A9A","2714","0x0A9A","5","0","capture_0147","5","21","FF3E4F54FF3E4F54"
"1943","0x2AA5","2725","0x0AA5","5","0","capture_0147","6","21","FF8792A9FF8792A9"
"1944","0x2ABC","2748","0x0ABC","5","0","capture_0147","8","21","FF8792A9FF8792A9"
"1945","0x2AC6","2758","0x0AC6","5","0","capture_0147","9","21","FF8792A9FF475198"
"1946","0x2A9B","2715","0x0A9B","5","0","capture_0147","5","22","FF3E4F54FF3E4F54"
"1947","0x2AA6","2726","0x0AA6","5","0","capture_0147","6","22","FF475198FF475198"
"1948","0x2ABD","2749","0x0ABD","5","0","capture_0147","8","22","FF8792A9FF8792A9"
"1949","0x2AC7","2759","0x0AC7","5","0","capture_0147","9","22","FF475198FF475198"
"1950","0x2A9C","2716","0x0A9C","5","0","capture_0147","5","23","FF3E4F54FF3E4F54"
"1951","0x2AB2","2738","0x0AB2","5","0","capture_0147","7","23","FF8792A9FF8792A9"
"1952","0x2ABE","2750","0x0ABE","5","0","capture_0147","8","23","FF475198FF475198"
"1953","0x2AC8","2760","0x0AC8","5","0","capture_0147","9","23","FF8792A9FF8792A9"
"1954","0x2A9D","2717","0x0A9D","5","0","capture_0147","5","24","FF3E4F54FF3E4F54"
"1955","0x2AA8","2728","0x0AA8","5","0","capture_0147","6","24","FF475198FF475198"
"1956","0x2AB3","2739","0x0AB3","5","0","capture_0147","7","24","FF8792A9FF8792A9"
"1957","0x2ABF","2751","0x0ABF","5","0","capture_0147","8","24","FF876C6CFF876C6C"
"1958","0x2A9E","2718","0x0A9E","5","0","capture_0147","5","25","FF3E4F54FF3E4F54"
"1959","0x2AA9","2729","0x0AA9","5","0","capture_0147","6","25","FF876C6CFF876C6C"
"1960","0x2AB4","2740","0x0AB4","5","0","capture_0147","7","25","FF8792A9FF3E4F54"
"1961","0x2A9F","2719","0x0A9F","5","0","capture_0147","5","26","FF3E4F54FF3E4F54"
